Soil_Moisture,Rainfall,Temperature,Humidity,pH_Level,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Crop_Height,Yield_Per_Hectare,Irrigation_Frequency,Seed_Rate,Pesticide_Usage,Weed_Infestation,Harvest_Time,Fertilizer_Usage,Soil_Type,Irrigation_Type,Crop_Type,Yield
88.89882424,16.50848277,51.2666706,78.49053847,46.50574512,77.49882859,65.18097764,33.1305609,95.21107991,42.56266312,46.84411736,83.2653707,54.49570325,71.01171458,61.65859783,51.74030184,Loamy,Flood,Vegetable,495.7208837
46.31345796,95.96036866,60.8131575,74.17128627,71.15966529,55.89009534,57.79028168,46.63827605,40.24986816,99.47564125,79.55257667,77.06966295,13.7742099,43.4811197,42.98629183,40.20571936,Sandy,Drip,Fruit,518.9231363
22.06137056,57.03189394,69.67244834,42.96577476,16.03843594,19.43403768,71.46679768,54.87122953,,20.00523995,46.34952102,11.8430615,27.32010448,88.13040159,60.22434171,46.32931649,Loamy,Flood,Cereal,279.6995399
12.59044087,36.96091102,71.1159944,14.7642342,63.43352047,87.2462202,67.36517653,57.99941585,,63.11937121,71.522275,66.72143414,48.20467371,76.08458205,54.86300598,29.15279935,Sandy,Flood,Vegetable,173.9701815
77.96235301,16.91758677,93.8566363,77.94392858,79.48286074,37.87881249,89.31924005,,83.40282825,71.35134311,19.12673316,49.2914011,85.06399746,11.95120105,64.19782717,39.43008073,Sandy,Drip,Vegetable,439.9848677
65.82785962,55.05618413,99.72544757,95.96576444,84.53914821,97.41677143,62.74147397,13.744291,,94.08970074,21.96570437,51.09660902,53.17004646,71.81994807,12.89006117,41.19979878,Loamy,Drip,Cereal,494.2771787
73.36717913,81.506399,74.81417148,31.61364364,25.34773505,20.60740978,80.07412228,74.93293745,10.0227209,80.21831472,22.57391716,83.65357485,62.77262541,27.31172255,12.95530126,41.69761252,Sandy,Sprinkler,Cereal,613.6020407
29.16677454,73.63778295,35.84990883,39.11721524,90.76771451,96.2426055,32.38364404,15.57739063,78.6856947,67.94624825,14.09729498,59.28471875,88.63784128,48.03243118,74.94356538,57.29047349,,Sprinkler,Vegetable,374.8466405
22.2734328,14.52034103,89.17771621,26.54316005,69.05314827,18.19106262,71.03643261,,77.21633092,20.51310851,58.71959733,89.70596411,37.79370222,66.22616819,27.38145194,34.27558432,Sandy,Sprinkler,Vegetable,149.9058197
11.30901991,16.56116518,14.42988231,61.9242511,89.36693207,30.79325242,91.19747065,84.4904022,55.8750435,43.63601651,81.45709534,74.15250332,73.0629389,88.54460572,68.6978616,43.61190247,Sandy,Flood,Fruit,106.7027656
41.55288029,46.25859544,30.79727676,23.93572552,53.67526454,14.19219479,44.71590951,50.6093782,91.26270759,22.49574783,64.93700833,59.75560079,87.55005328,51.04880996,59.19183197,56.44240887,Sandy,Flood,Vegetable,348.2991594
63.09259182,36.57614446,90.76471457,42.05745491,58.78300106,73.4601832,80.11937686,23.41807739,91.76015851,89.30914592,61.7459397,77.90841785,28.23541306,82.76414088,98.36150243,36.75160366,Loamy,Drip,Cereal,423.3347515
45.30196406,30.91458908,33.0572363,72.73117125,92.71344493,86.52688629,75.23103711,98.65304605,57.1520509,77.465904,71.25615356,13.45141458,42.08303486,80.46690965,85.1865291,62.68818626,Sandy,Drip,Vegetable,324.6534175
49.37274298,35.2904049,29.85859537,60.41043847,90.9918589,49.06639736,15.35735772,90.03569159,64.71894081,78.17831081,40.56807908,12.43752893,98.18291565,47.30846616,47.18210692,51.78611334,Sandy,Sprinkler,Vegetable,350.3046716
,82.3134469,22.43127638,44.78163079,50.3344786,93.56698675,62.33574787,79.41822699,99.68698647,68.7030866,42.57586645,17.50143942,98.48967083,55.08821471,65.47715381,56.89172452,,Drip,Cereal,707.1845731
41.34299203,93.63052483,87.32005819,47.82246416,34.69713685,63.12691646,21.71704143,47.03604426,,55.63391832,38.28430884,49.38087926,30.09069373,73.0436509,20.55605115,40.55512068,Clay,Flood,Fruit,493.9041781
56.25905402,46.45924251,55.00524333,60.58997944,45.38533911,66.70064219,97.0587255,26.54611542,39.21555181,23.49739535,74.08980396,31.19051311,15.9801255,12.80335912,44.77474387,42.40044103,Loamy,Drip,Vegetable,422.661369
80.52877115,91.54999019,70.74038827,10.52782551,44.89878957,86.08772815,83.02667524,94.72700633,26.44965124,39.6725398,24.54763021,98.5835165,34.38294502,90.17302724,76.0498967,48.57388126,Loamy,Drip,Cereal,676.4129059
45.68885041,38.93461311,31.51597457,,35.81801875,36.71201845,19.87514211,57.91160139,90.62802452,22.32242132,11.17227523,58.80611251,45.79587616,79.28345435,66.04044257,58.11747413,Loamy,Drip,Cereal,347.6518713
65.98780302,52.87932877,78.22363789,89.3132261,34.17216439,41.88391492,20.95767979,86.71199143,77.0039551,75.24218286,63.65768021,69.61741715,49.69050408,32.44742933,53.60241919,57.8168206,Loamy,Drip,Cereal,486.5913703
87.61273379,30.3426098,78.40049905,17.00910902,87.49566428,91.53567273,63.50264694,40.78855052,19.5078564,24.42058984,94.81432283,35.09381226,65.69256766,98.30619579,25.88761936,53.9722961,Sandy,Drip,Cereal,525.5478673
95.45685613,67.6428438,38.13382224,73.61232366,16.28757286,91.08671464,41.04002568,40.17594854,98.35906161,73.19021952,64.84671253,38.96172177,90.95524841,26.14513173,82.28313335,47.81277552,Sandy,Sprinkler,Fruit,682.043573
23.23661328,98.10830037,46.96143697,92.80343477,70.98500639,97.88344986,13.14152732,98.69864326,,72.30298506,80.46294876,40.19157227,39.73132107,92.26780063,34.5849944,42.30541636,Loamy,Sprinkler,Cereal,414.2573149
93.39288626,64.31437864,28.87212497,34.36152439,25.55380463,91.16544848,58.7477357,56.96497436,86.54698986,51.33740311,70.55116385,72.88621346,86.49860819,39.20261125,83.84311735,60.51081571,Loamy,Flood,Vegetable,660.3882465
54.29046638,42.20326757,97.8904921,43.34422934,41.00553041,21.46348324,44.90605897,22.66258815,14.33357103,22.17057887,54.76929882,52.63355869,18.41310288,78.68320391,65.04481565,46.46175301,Clay,Sprinkler,Fruit,400.8561264
33.24199495,68.30357014,68.10423194,61.20292653,15.53887307,84.13518575,19.09688431,29.77072102,55.4464827,38.33207435,74.65531616,56.59152873,13.76872291,51.07389339,43.54582852,34.59205218,Loamy,Drip,Cereal,382.6522571
51.32221806,21.06286106,94.10894926,89.35380727,34.29762732,46.88546303,82.1728353,53.37498515,72.87384581,38.80837982,84.16937115,63.28026839,55.36406648,76.28206487,13.65446998,40.39117699,Clay,Sprinkler,Vegetable,325.8997843
98.20293178,89.97931722,37.30469893,94.77150285,79.1578964,99.17212204,92.35690888,13.82238194,58.86519261,73.03466198,30.22584798,79.19304906,15.3696001,24.02047431,30.91769599,42.96392861,Loamy,Flood,Fruit,758.1289373
54.33562846,55.27755557,80.37018217,76.56069233,89.65137921,52.50528679,78.09345406,51.62805868,69.99827191,20.23687175,40.25174324,18.13327737,45.32408211,34.25558125,90.01638329,46.57543423,Loamy,Sprinkler,Vegetable,438.4370529
39.58764493,50.44147678,78.92727795,17.79577848,29.93744367,59.84524743,84.0180079,47.70467579,83.60866572,84.61617816,30.13531593,79.9186521,90.71003052,18.9872042,83.61769095,49.2714755,Sandy,Flood,Fruit,350.7729914
67.00607689,62.72783096,72.24900867,70.223874,51.71930553,57.67974237,29.48415105,,43.69033567,78.49065612,50.695566,60.6911562,31.73347326,87.86295833,61.73679816,36.31840338,Loamy,Flood,Cereal,519.0116716
31.61310569,66.23054765,96.90750777,46.92733497,52.32916431,38.95633269,33.72156558,41.9447768,86.38018081,26.76762264,89.65580958,70.21859004,73.53781976,36.6663689,51.96902176,45.15388841,Clay,Flood,Vegetable,359.8352674
16.82769953,16.45982256,45.41998025,52.36308995,88.62177752,16.751988,28.76747863,98.42938854,24.66244943,74.72479436,41.06863908,39.47965884,37.21288532,72.50286065,68.24284114,46.42539256,Sandy,Drip,Cereal,129.7388339
21.59917497,71.43554991,21.76455912,14.42335513,78.65191476,90.60861074,78.85570882,26.26929274,34.37974495,70.16618633,43.70202002,46.84481531,14.04280497,83.8199078,51.96233151,47.9819873,Clay,Flood,Fruit,325.6664196
21.52412551,31.77385123,70.45379733,27.19559254,56.17694965,82.24082313,95.3125371,63.18880165,13.90110579,77.33087201,87.43305112,30.80492377,60.10215233,91.12764127,67.98743566,42.21841366,Loamy,Sprinkler,Cereal,212.6081404
23.67124242,74.25573693,75.63788204,81.14622468,70.36724804,22.55741025,74.51534861,18.07293673,42.79841302,27.00356999,56.38368977,98.13699977,85.13681415,19.56674038,37.66636897,74.72348974,Sandy,Sprinkler,Cereal,340.4927331
,84.02813149,61.75545161,,86.26195485,79.90914442,89.33200884,76.04775856,44.19185903,24.18312899,58.19040997,54.73026753,46.85216035,90.37134402,85.46474961,46.43934157,Clay,Sprinkler,Vegetable,366.74291
67.67872703,82.35626568,28.61361038,37.14960175,10.85850586,66.32619994,67.48291854,99.52783193,82.47435375,31.28355873,87.4721083,99.64692242,65.55644438,27.75275,73.17261041,44.04719337,Loamy,Flood,Cereal,586.9219618
26.3692076,59.72508707,55.40103475,44.56171666,46.26010279,46.82294091,44.88939105,83.7224774,68.78176033,42.92845328,54.14740633,54.08073803,91.00212379,76.32118104,39.69780656,39.02001062,Clay,Flood,Cereal,306.3523864
41.1100555,56.81529031,38.09707629,86.8959562,91.65188505,32.86190342,48.31854534,60.01331866,49.30503023,81.42984829,71.34017812,29.77761379,81.07250615,75.59641174,84.75995033,57.62632651,Loamy,Drip,Cereal,372.3141287
90.71095689,22.85883652,48.47198754,77.40991157,76.62817278,87.37559052,16.7789289,53.62672217,68.69025808,76.41315437,17.70801993,55.67071571,27.44887595,10.76528276,53.86082778,31.44985143,Clay,Flood,Fruit,523.9277261
52.65654762,79.78115354,68.06967183,34.50838575,58.85572369,73.01694334,12.83114757,85.15269651,14.75050155,93.29064331,26.07685418,13.56360146,76.00455634,29.85615175,25.71749783,32.2115991,Loamy,Sprinkler,Vegetable,503.2828048
70.08019647,34.42684424,77.06932684,20.57516562,57.66800743,59.29659185,72.59280438,,,15.27666032,46.39385806,91.42928213,55.17037226,54.27176632,16.99412158,49.66459814,Clay,Drip,Vegetable,453.0147063
25.50878841,54.70258805,30.90022218,32.67983995,41.29930878,64.86116805,49.45860028,99.02858732,66.42530697,11.04006529,54.5355161,83.66952261,77.13701271,47.8031236,72.96451729,54.65233567,Sandy,Sprinkler,Cereal,296.3123166
27.30601169,35.58466836,46.47928246,92.86808059,56.84684803,18.19595639,59.69935612,,67.72301373,72.92249467,96.91603311,75.32384686,54.50639955,92.67161319,87.86087238,49.11120995,Loamy,Drip,Vegetable,245.6144255
13.67817546,22.04455267,34.22454139,62.34299541,68.98448795,52.65277848,60.18951229,99.18257273,79.67211928,35.13587462,97.35864697,64.88440439,21.51623477,42.37667826,82.66977897,70.29296589,Loamy,Flood,Fruit,145.5436437
,66.66019272,27.87684525,58.01321879,47.65267346,27.43302635,34.9638232,24.0333627,46.26997831,40.0671006,86.60773787,62.18508103,61.2918502,94.32853434,69.00859272,44.80236649,Clay,Drip,Fruit,321.3591561
35.07313051,14.88988313,80.5048498,63.67542397,74.27378318,28.75453111,52.83032597,32.81947983,75.0298687,59.21218233,38.40389518,99.70553927,54.29205932,51.34863866,22.723755,46.9689962,Loamy,Flood,Cereal,218.0333341
25.93094358,77.37807107,91.8327425,42.94254392,87.51090045,69.51735661,52.36841995,18.01145123,71.55822993,19.21718108,96.76254617,35.01976906,56.61295603,96.7917607,18.46396684,49.59554847,Sandy,Flood,Cereal,369.0545454
17.98322804,38.58281157,43.32089671,82.63963183,23.92163634,92.01305367,44.95844991,,96.70540405,67.84249749,72.04067782,80.17159288,89.10122083,76.3619329,41.05266607,50.41811816,Clay,Sprinkler,Fruit,214.10494
20.8572284,10.01212237,77.61510319,57.09576244,50.63923205,46.33809494,83.86078451,79.11437965,29.36172038,39.26327016,45.3646115,62.32642932,90.5353342,84.64011325,86.94198014,48.76656118,Clay,Flood,Fruit,130.0260068
51.47008912,56.00162253,90.72957604,20.50731125,46.72180822,28.69743457,50.60476033,86.76319224,59.65116074,66.94436119,73.15074253,97.82924894,50.81833961,19.43891995,96.55626433,48.26255495,Clay,Flood,Fruit,423.4088122
28.57003466,14.21667177,86.15117895,21.61586123,71.87183236,68.38722435,64.32800721,80.10033806,64.15879979,85.06062218,11.48704568,84.5022865,51.01588372,62.75272899,31.72247694,36.93841891,Sandy,Flood,Cereal,184.6052372
42.78428749,34.8552602,26.45320497,58.31732319,32.48807187,88.40683417,90.59681083,66.79592004,99.87830964,25.40002,23.1539214,99.86726017,56.3668263,22.84303238,78.58861035,56.88581429,Sandy,Sprinkler,Fruit,325.530068
55.30755438,73.62788387,96.06626934,94.29131963,67.62258235,77.3486921,87.96102606,56.25698613,28.10657279,93.77857836,84.67171404,62.9492495,56.76303505,36.78589018,61.64822952,59.79148547,,Flood,Cereal,496.7434882
72.13553458,15.64206595,43.90087964,37.75169095,88.97403176,88.18815075,90.13799834,73.78338603,57.0896218,57.7619327,68.10162732,28.40895618,95.53484298,66.12088656,12.86266304,45.28420034,Clay,Sprinkler,Fruit,406.7547025
13.53809259,85.54046431,40.53165951,88.2587052,47.63184398,58.28992039,34.30044968,45.17501943,41.15667769,93.06349887,42.77752312,55.33183321,68.44604206,75.36031342,58.86247149,49.55825261,Sandy,Drip,Fruit,322.9900408
81.9469359,10.34379304,15.61881946,78.76860279,91.991413,77.66886199,13.14842395,85.71775163,57.33036717,28.6957074,55.05999762,74.00000206,34.97112954,13.52654038,82.53463627,65.55137381,Loamy,Sprinkler,Vegetable,441.3102113
66.51103505,32.21414823,53.75562887,32.30311986,99.3847365,22.60581034,33.49601199,70.94710846,30.89157419,64.41063981,91.46279347,79.69243476,57.83831173,57.7849358,34.8510505,42.46738621,Sandy,Sprinkler,Fruit,430.9148139
17.35831288,76.68136505,19.81122541,13.27066735,19.5482845,41.34471538,35.08366111,72.80242286,14.28511406,46.34984056,66.84202985,10.04589901,66.45012246,60.87825877,90.76254616,52.05464198,Sandy,Flood,Cereal,326.2281443
88.62207617,38.46431348,32.36858388,19.16625386,30.97478692,45.0594248,91.84242941,58.23423938,61.53089085,79.6799972,45.83343555,55.45243797,67.57945489,17.09451974,31.26343662,50.9929778,Sandy,Sprinkler,Fruit,565.8239905
92.87851605,19.17031493,38.52483596,75.56445405,95.53417763,56.01661716,68.43184596,89.67060858,40.22688843,64.53180489,20.82939917,31.1711122,62.67288036,55.06192308,16.88258194,66.04287843,Loamy,Drip,Vegetable,516.4942448
15.49701639,42.42105269,82.79436911,27.97027642,96.24949178,93.61687242,17.35335636,32.68132603,26.37472616,54.50639113,36.43721215,88.74206499,25.99625392,74.2458052,24.39453785,68.57585427,Sandy,Sprinkler,Fruit,203.8106995
34.91898833,34.33539577,88.79397854,43.41438285,18.79365478,88.68669042,22.18407364,44.3032888,39.15420095,92.16868658,98.05062095,23.76148996,13.02338702,14.79045564,85.33025818,57.96208748,Sandy,Flood,Fruit,277.7031378
82.55811518,85.84407119,37.22196857,55.15292494,11.34986503,22.10729431,24.0108513,79.98783127,14.43521813,43.94053578,49.36267566,69.98106246,40.40587471,78.42409987,47.55753271,85.42540323,Sandy,Drip,Fruit,668.1044069
77.34337213,38.20131258,87.28283091,75.29213516,24.49900209,25.55106867,66.73795734,54.34740065,95.53980107,29.79821844,52.46555175,33.94559713,48.47699391,61.87838544,81.72510073,50.28627425,Clay,Flood,Cereal,506.3338463
26.60689174,81.00392246,87.15078436,20.19081009,99.6411505,42.18764946,76.1872623,90.02926121,62.30331235,64.72910682,54.87382292,42.08879289,15.56238156,84.99044874,57.81097549,5.34550157,Sandy,Flood,Fruit,382.7881332
28.8414391,90.26849303,78.81858553,46.57297647,26.19996549,36.16694793,87.36795195,41.17593878,83.32918132,66.16255935,89.56936207,94.65033347,83.34706042,29.62563156,53.25032123,44.88685754,,Sprinkler,Fruit,412.6139048
43.34248925,49.04356776,23.20256026,,55.2292846,65.32938578,94.65728957,43.23971519,48.08063778,49.51851594,64.35354559,31.64033129,40.96696938,84.99463158,82.62218363,45.48979455,Sandy,Flood,Fruit,363.9032481
53.60706867,91.89488295,72.12905622,58.67443576,86.35759538,91.2498443,28.15341016,,91.29832008,53.79490393,72.43093328,18.55024856,92.22694716,18.51048777,48.11388505,65.50287782,Clay,Drip,Vegetable,548.2051051
65.64292944,43.95862486,95.05216581,83.65245773,11.83614496,96.60623875,37.87952363,51.79332882,53.49863994,96.35980729,45.04721883,16.23564113,23.89690971,46.34467268,82.1829458,48.13307938,Sandy,Drip,Cereal,465.4325456
43.20222756,96.76705748,71.42864309,25.45103755,64.4040084,68.82426573,31.62905927,56.45121258,61.655079,75.94171223,12.61788567,55.41535991,15.12414612,27.95363124,19.05959485,63.26242668,Clay,Drip,Cereal,503.792828
51.62812445,18.03605721,39.84551642,82.70483066,34.9322904,85.43432813,42.28854107,39.94873438,54.26145821,19.95415763,93.78756228,67.75403341,53.40844939,88.84187491,67.2679734,58.0444564,Clay,Drip,Vegetable,314.6395123
77.27238443,71.83173399,55.05213857,72.35905849,87.61014248,57.26819802,92.31985967,34.9002948,75.99504663,29.09170638,95.42149128,39.45642792,27.02164031,73.44278347,73.23283509,52.9426716,Clay,Sprinkler,Cereal,598.3920154
13.30148826,54.44326364,68.1152539,60.02837328,35.51150343,28.74942522,61.76013102,69.03538398,60.99904698,97.8018971,95.4237748,72.12337676,94.3659348,12.28255994,90.91876565,54.03341067,Sandy,Drip,Vegetable,235.1203639
32.71932499,44.88839249,55.95133679,72.95750834,71.80801483,57.22195709,76.43727076,20.78565954,34.44390312,75.38189984,94.9318378,15.49303467,10.92730586,10.85710201,30.18915268,52.84239427,Loamy,Sprinkler,Fruit,294.6240381
74.20146273,66.94406909,20.79576476,47.08159651,70.67976692,59.95743413,54.11073125,89.13453771,23.09855782,92.35406135,83.3717747,87.16011804,47.13577076,36.2124329,64.37978921,61.37692436,Clay,Flood,Cereal,572.3995275
90.56861539,73.34713825,38.08576402,22.45578274,29.9344194,76.82118078,12.5972122,80.12828231,64.551195,37.34753176,71.61364451,83.49104888,93.40729942,22.89548029,48.99309073,47.49771796,Clay,Flood,Fruit,670.5094759
56.05096979,10.39269427,82.21564275,69.91887162,13.13192799,29.78946907,15.77759374,27.16734373,54.02619654,76.76801741,86.00589264,98.69466443,44.59763861,66.72740298,44.449449,46.18116538,Clay,Sprinkler,Fruit,306.5188281
57.89021367,25.02577799,87.52762415,57.2205076,46.83246164,43.14793439,58.41307281,,,74.26024377,64.04916151,94.28544828,18.37983525,69.74172405,19.60421997,54.10425011,Clay,Flood,Cereal,361.6751955
19.64548102,74.17414456,22.35700294,67.54373205,36.02738368,42.76247223,74.69101313,64.23696292,45.60557192,36.52209869,22.09326525,42.05774475,37.26054486,94.77558133,22.08099975,51.9504797,Clay,Flood,Fruit,319.020782
50.26711301,69.97468722,95.71480772,40.41989029,82.80799747,96.34956362,29.37974748,26.60815457,56.32987798,59.57346929,45.20963485,45.93478456,54.82093545,95.68359321,85.32896153,47.91516644,Loamy,Drip,Fruit,467.501284
57.93555398,96.94427546,39.59403561,91.61799196,82.03277696,49.95504643,74.97186166,34.58831554,84.42039104,66.46736001,97.41654208,77.13683627,26.66365186,69.30070349,77.47780891,71.8535027,Sandy,Flood,Vegetable,578.154312
31.82234533,78.49340112,69.60823649,62.86328817,51.1321557,77.95845706,82.95991961,46.80878534,16.84909503,53.30186297,41.60240322,22.06744948,51.99055346,10.51076016,44.41070173,57.14274829,Loamy,Flood,Cereal,394.9534075
34.23189079,95.5695437,77.66426314,17.68622359,64.58610028,77.57302432,47.07077305,72.93184617,41.36458134,84.4460836,88.10451224,38.26132392,85.27088762,42.30981249,84.56379233,44.41215627,Sandy,Sprinkler,Fruit,454.5034561
